Cases,cod_munici,year,epiweek,cons_epiweek,municipality,total_population,Temperature,Rainfall,EVI
107,5250,2009,11,116,EL BAGRE,47514,27.04785158,63.75140767,2995.412264
104,5250,2009,12,117,EL BAGRE,47514,26.04528819,45.29942454,NA
117,5250,2009,13,118,EL BAGRE,47514,25.78035948,31.57257642,4194.233186
91,5250,2009,14,119,EL BAGRE,47514,26.02526629,79.40728491,-342.0694888
145,5250,2009,15,120,EL BAGRE,47514,26.57418501,30.46489077,4294.585589
130,5250,2009,16,121,EL BAGRE,47514,26.98713836,22.60971911,460.6675996
151,5250,2009,17,122,EL BAGRE,47514,27.20931515,108.0360656,3679.445704
174,5250,2009,18,123,EL BAGRE,47514,25.23146051,121.1256874,3594.52046
187,5250,2009,19,124,EL BAGRE,47514,25.84933212,96.70519632,2541.37443
164,5250,2009,20,125,EL BAGRE,47514,25.46668204,36.22166398,3847.710072
145,5250,2009,21,126,EL BAGRE,47514,25.37070142,107.6836741,NA
180,5250,2009,22,127,EL BAGRE,47514,26.36507417,55.25831294,3640.164945
184,5250,2009,23,128,EL BAGRE,47514,25.02351257,104.8357111,3104.067804
182,5250,2009,24,129,EL BAGRE,47514,24.96743792,46.87189174,2963.168076
144,5250,2009,25,130,EL BAGRE,47514,24.59140295,51.47490403,1856.992337
172,5250,2009,26,131,EL BAGRE,47514,25.16173113,47.28255464,4408.693306
172,5250,2009,27,132,EL BAGRE,47514,25.26133077,84.85650803,3618.333045
163,5250,2009,28,133,EL BAGRE,47514,26.24645922,31.52486297,NA
201,5250,2009,29,134,EL BAGRE,47514,25.61640233,19.65833276,4055.892564
190,5250,2009,30,135,EL BAGRE,47514,26.10591492,54.21401986,3477.856904
183,5250,2009,31,136,EL BAGRE,47514,25.81703559,36.17227815,2112.262002
180,5250,2009,32,137,EL BAGRE,47514,25.59070634,69.45531785,3695.108252
179,5250,2009,33,138,EL BAGRE,47514,24.51862806,146.17238,3212.651517
232,5250,2009,34,139,EL BAGRE,47514,25.37212131,38.70114204,3791.131898
191,5250,2009,35,140,EL BAGRE,47514,25.66437636,32.06516778,1398.69808
204,5250,2009,36,141,EL BAGRE,47514,26.27755271,36.31599623,4228.181603
153,5250,2009,37,142,EL BAGRE,47514,24.73716019,29.7956,2008.93335
225,5250,2009,38,143,EL BAGRE,47514,26.05283204,47.58481912,4248.656816
190,5250,2009,39,144,EL BAGRE,47514,26.04252726,37.74837974,3119.783218
193,5250,2009,40,145,EL BAGRE,47514,26.46980991,80.59015558,3048.811025
216,5250,2009,41,146,EL BAGRE,47514,24.86751573,86.28931839,2326.395287
230,5250,2009,42,147,EL BAGRE,47514,24.58803448,51.95284019,3151.915129
223,5250,2009,43,148,EL BAGRE,47514,24.46676288,53.43857067,2988.476052
239,5250,2009,44,149,EL BAGRE,47514,23.9106246,22.7921151,NA
211,5250,2009,45,150,EL BAGRE,47514,24.3085549,107.9784764,4163.151832
181,5250,2009,46,151,EL BAGRE,47514,25.06756105,41.5701347,1257.000261
151,5250,2009,47,152,EL BAGRE,47514,25.81373965,30.70070299,2850.795015
125,5250,2009,48,153,EL BAGRE,47514,26.28644769,10.47110696,1926.764277
190,5250,2009,49,154,EL BAGRE,47514,26.71658041,15.20017144,2048.302329
257,5250,2009,50,155,EL BAGRE,47514,26.44309857,10.45742533,3903.988695
225,5250,2009,51,156,EL BAGRE,47514,24.69494319,43.61305253,4729.021894
155,5250,2009,52,157,EL BAGRE,47514,25.78943606,6.0728539,3824.644113
301,5250,2010,1,158,EL BAGRE,47875,26.90915352,4.10713386,NA
225,5250,2010,2,159,EL BAGRE,47875,27.68755128,1.755596047,3973.788269
247,5250,2010,3,160,EL BAGRE,47875,28.77287607,3.592499387,3022.503797
273,5250,2010,4,161,EL BAGRE,47875,28.02056522,7.350829802,2556.454331
414,5250,2010,5,162,EL BAGRE,47875,29.71151382,3.471185813,3564.725129
453,5250,2010,6,163,EL BAGRE,47875,27.96881408,10.61896066,2940.2639
456,5250,2010,7,164,EL BAGRE,47875,28.56823242,12.78262655,4117.932934
387,5250,2010,8,165,EL BAGRE,47875,27.31141207,57.79256028,NA
479,5250,2010,9,166,EL BAGRE,47875,26.67229455,93.21783991,2638.238722
348,5250,2010,10,167,EL BAGRE,47875,26.78575514,65.5239246,3450.695643
394,5250,2010,11,168,EL BAGRE,47875,27.14302329,153.8305086,4631.73071
482,5250,2010,12,169,EL BAGRE,47875,28.76750461,26.84455318,3113.355102
475,5250,2010,13,170,EL BAGRE,47875,27.44641373,45.76972921,4525.076848
581,5250,2010,14,171,EL BAGRE,47875,26.52818189,158.1440645,4100.475105
496,5250,2010,15,172,EL BAGRE,47875,26.19154146,25.09922208,4653.939518
482,5250,2010,16,173,EL BAGRE,47875,27.88902935,122.0535098,3977.286681
581,5250,2010,17,174,EL BAGRE,47875,26.07077714,117.5667876,NA
528,5250,2010,18,175,EL BAGRE,47875,25.20313678,99.41667902,4530.389768
497,5250,2010,19,176,EL BAGRE,47875,25.95654022,105.2698492,3666.181697
525,5250,2010,20,177,EL BAGRE,47875,25.81536837,68.59804055,4743.571111
404,5250,2010,21,178,EL BAGRE,47875,24.73288846,39.88704072,3912.978784
418,5250,2010,22,179,EL BAGRE,47875,25.34087753,93.00346243,5214.0616
326,5250,2010,23,180,EL BAGRE,47875,24.70084362,73.86177281,3998.278157
361,5250,2010,24,181,EL BAGRE,47875,24.62555401,117.0411235,NA
315,5250,2010,25,182,EL BAGRE,47875,24.31846927,133.7179454,4024.198275
192,5250,2010,26,183,EL BAGRE,47875,24.86161094,135.5946326,4017.959675
196,5250,2010,27,184,EL BAGRE,47875,24.22437109,231.8566927,5174.537166
212,5250,2010,28,185,EL BAGRE,47875,24.1155944,59.2590997,4082.211403
274,5250,2010,29,186,EL BAGRE,47875,24.6878722,39.37969651,4910.878182
310,5250,2010,30,187,EL BAGRE,47875,24.48581917,77.88658764,4188.850217
202,5250,2010,31,188,EL BAGRE,47875,24.70991659,52.61256559,3419.898859
167,5250,2010,32,189,EL BAGRE,47875,24.75616446,59.05932816,4437.4406
184,5250,2010,33,190,EL BAGRE,47875,23.83045787,96.77570336,NA
184,5250,2010,34,191,EL BAGRE,47875,24.18157352,128.8633607,4719.36448
162,5250,2010,35,192,EL BAGRE,47875,23.9427813,54.51003906,3778.430466
141,5250,2010,36,193,EL BAGRE,47875,23.7946976,85.28096289,5022.658356
168,5250,2010,37,194,EL BAGRE,47875,24.40572859,77.39890311,3850.257337
152,5250,2010,38,195,EL BAGRE,47875,23.54436484,32.84078324,3745.446058
154,5250,2010,39,196,EL BAGRE,47875,23.85078555,65.63749709,2464.496839
191,5250,2010,40,197,EL BAGRE,47875,24.22685357,40.0910434,NA
180,5250,2010,41,198,EL BAGRE,47875,24.99033923,35.56680711,3746.875146
142,5250,2010,42,199,EL BAGRE,47875,23.61161143,61.87038559,3295.659355
128,5250,2010,43,200,EL BAGRE,47875,23.62594182,38.79686413,4070.712303
137,5250,2010,44,201,EL BAGRE,47875,24.23325502,62.7897412,3110.9495
151,5250,2010,45,202,EL BAGRE,47875,23.44284493,59.20284665,157.9809089
144,5250,2010,46,203,EL BAGRE,47875,22.91016582,41.81855917,2422.879441
92,5250,2010,47,204,EL BAGRE,47875,23.87599293,31.52839983,3058.533226
120,5250,2010,48,205,EL BAGRE,47875,23.38259313,64.95310656,3576.741646
120,5250,2010,49,206,EL BAGRE,47875,23.91460732,32.12928863,NA
140,5250,2010,50,207,EL BAGRE,47875,23.42835773,21.60471506,4296.584209
133,5250,2010,51,208,EL BAGRE,47875,23.58096445,17.53014408,3670.285196
155,5250,2010,52,209,EL BAGRE,47875,24.37422449,18.15079305,5302.897555
84,5250,2011,1,210,EL BAGRE,48211,23.67152248,22.66520987,4239.039464
110,5250,2011,2,211,EL BAGRE,48211,24.4831228,13.34904801,5486.504635
94,5250,2011,3,212,EL BAGRE,48211,24.64691223,9.328033211,4152.359685
99,5250,2011,4,213,EL BAGRE,48211,24.60329349,12.58950694,NA
151,5250,2011,5,214,EL BAGRE,48211,24.89461016,5.632945377,4611.9014
184,5250,2011,6,215,EL BAGRE,48211,24.3918593,13.48120677,3748.624112
